20.5    0.19943699343670707     0.4426599776887808
21.     0.12890679275441408     0.06345651031453568
21.5    0.452952386828688       -0.07430186334011786
22.     1.727331447993422       0.5824582406787395
22.5    2.6825043074007793      1.0239375668420374
23.     3.0564503913104253      1.5685813747099449
23.5    3.9616681660211395      1.9300485639570777
24.     3.927869441264137       2.1432158058227535
24.5    2.8871133488374765      2.403580007574691
25.     1.2808921543843041      2.2221810683264085
25.5    1.1899747917971422      1.389530515564438
26.     0.6896258798153455      1.4047972268939763
26.5    0.08901009570232105     0.9273247140304098
27.     0.6712722923221525      0.5373282582949288
27.5    0.1728860074802553      0.29114490470287296
28.     -0.09555853970093393    0.6162830757624372
28.5    0.10207680379707401     0.06434109386008832
29.     0.12085762799005906     -0.037144288880258586
29.5    -0.14271956979381828    0.19485692979843175
30.     0.13763532672964354     -0.09793805775477693
30.5    0.23486665785089522     0.14083200226673576
31.     -0.0628558756850471     -0.07916369200085291
31.5    0.11206993378797675     -0.22546676923229264
32.     0.6032346394574497      0.03203882779501284
32.5    1.6073448589666295      0.4048374623336157
33.     2.7758187843830955      0.891819012880858
33.5    3.621826604809548       1.704435284003392
34.     3.4969213609739027      1.598393169070727
34.5    3.519883199028449       2.1558310759851413
35.     2.830874995380542       2.149448601715253
35.5    1.6232069101030246      2.3997368677861504
36.     1.0614204646075582      1.632313775628884
36.5    0.6812984532063397      1.2831694230868702
37.     0.19293942443082987     0.7834301722976938
37.5    0.3892087567278573      0.49298880545408963
38.     0.27719502209684177     0.6364925894786608
38.5    0.22575057510016416     0.2627396057773652
39.     0.08468818854312402     -0.06501780658160525
39.5    -0.15140489368304103    0.029266375479294393
40.     0.0002718035971890319   -0.18236598063150186
40.5    0.012202602100981421    0.27423665392578317
41.     0.31837707875588006     -0.11038846277530563
41.5    0.09420661988667545     -0.04902706525080805
42.     0.4715094649637232      0.41130322776916495
42.5    0.6251524357880565      -0.2963163690532874
43.     1.8462840959733549      0.2989311365028528
43.5    2.9298426335971417      0.8954072588944593
44.     3.387665437537491       1.8816188507138456
44.5    3.9847620503985013      2.026274080729503
45.     3.5405378637258944      2.178227994348439
45.5    2.4211394848561043      2.1839212424517305
46.     1.60266616740287        1.8892939109012767
46.5    1.345462827318852       1.7278401783841038
47.     0.9930494413176947      1.1013961985975835
47.5    0.23002247043191743     0.671070684112562
48.     0.33076529767716273     0.6534369919027131
48.5    0.0018185297494861252   0.31649273884924445
49.     0.1777575907236623      0.49878216524105146
49.5    -0.2921214088739731     0.1670352549270343
50.     -0.02273526801441489    0.2507865577137226
50.5    -0.08867614060752561    0.02250808186741124
51.     0.08672619898142786     0.20172763208029904
51.5    0.23124460657345472     -0.2570697589186109
52.     0.38246665386772327     -0.09536463620041659
52.5    0.1741235185978034      -0.23367873635316683
53.     0.2028003666591956      -0.33829165456850374
53.5    1.714107129096876       0.20430991322265762
54.     3.024508013659786       0.7453988595080485
54.5    3.2727353717631575      1.7734464041719455
55.     3.700516812471532       2.1063810580421656
55.5    3.614384217623005       2.20912644845883
56.     2.093707116680556       2.189534142026979
56.5    1.5848706706324929      2.0637209956564897
57.     1.0139183521264556      1.051456101837276
57.5    0.6287430990844914      1.2719737676290885
58.     0.36782757827064655     1.0686415078543638
58.5    0.4204449463099065      0.45692836566863715
59.     -0.10429282075343102    0.6070963009975006
59.5    -0.25673315107293143    0.4859426279858021
60.     0.05758469106276177     0.6044294534470853
